age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
43,Private,121406,Assoc-voc,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
32,Private,158397,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2,0,40,United-States,<=50K
31,Private,82864,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1880,40,United-States,>50K
50,Private,146256,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
27,Self-emp-not-inc,191857,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
53,Private,124615,Doctorate,16,Divorced,Sales,Not-in-family,White,Male,1,0,50,United-States,<=50K
44,Local-gov,122661,9th,5,Divorced,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,117473,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,<=50K
68,Private,131134,Some-college,10,Married-civ-spouse,Other-service,Not-in-family,White,Female,1,0,17,United-States,<=50K
44,Local-gov,143113,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
58,Local-gov,131337,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,1,0,19,United-States,<=50K
45,Local-gov,124323,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,4,0,40,United-States,<=50K
30,Private,91595,Bachelors,13,Divorced,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
29,Local-gov,116005,10th,6,Never-married,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
42,Private,128688,Masters,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,1,0,36,United-States,<=50K
21,Private,118514,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
23,Private,79784,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,<=50K
31,Private,52804,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,113936,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Mexico,<=50K
54,Self-emp-inc,86148,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
31,Private,94377,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,49,United-States,>50K
50,Federal-gov,61084,Assoc-voc,13,Married-civ-spouse,Craft-repair,Husband,White,Male,7430,0,40,United-States,>50K
25,Private,230167,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
54,Private,71214,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
43,Private,76089,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,37,United-States,<=50K
49,Private,62590,11th,7,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
32,Private,233248,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,19,United-States,<=50K
21,Private,91730,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,<=50K
47,Local-gov,91024,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,266134,Some-college,10,Married-spouse-absent,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,?,<=50K
32,Private,175321,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
26,Local-gov,139148,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,2,0,35,United-States,<=50K
30,State-gov,89558,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Private,217253,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,40,United-States,>50K
23,Private,115964,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,Private,172257,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,3,0,54,United-States,<=50K
68,Private,131265,11th,7,Separated,Other-service,Not-in-family,White,Female,0,0,24,United-States,<=50K
42,Private,205809,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,38,United-States,<=50K
34,Private,87328,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
19,Private,93061,10th,6,Never-married,Sales,Own-child,White,Female,1,0,21,United-States,<=50K
29,Private,87780,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,1,0,40,United-States,<=50K
25,Private,101807,7th-8th,3,Never-married,Other-service,Own-child,White,Female,0,0,18,United-States,<=50K
33,Private,90167,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Private,132424,Assoc-voc,11,Married-civ-spouse,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
22,Private,133125,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,2,0,40,United-States,<=50K
21,Private,61437,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,50,United-States,<=50K
23,Private,105640,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,1,0,40,United-States,<=50K
32,Private,211077,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,4,0,35,United-States,<=50K
20,Private,154924,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,14,United-States,<=50K
35,Private,105819,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,56,United-States,<=50K
22,State-gov,104926,10th,13,Never-married,Adm-clerical,Own-child,White,Female,1,0,40,United-States,<=50K
43,Federal-gov,141379,Masters,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,159264,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,40,United-States,<=50K
23,Private,110108,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,36,United-States,<=50K
47,Private,121640,Bachelors,13,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,57,United-States,<=50K
28,Private,98480,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,56,United-States,<=50K
43,Private,115232,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Female,3,0,38,United-States,<=50K
67,Local-gov,96093,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7416,0,40,United-States,>50K
31,Local-gov,101158,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
44,Federal-gov,118556,Masters,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
46,Private,113486,Masters,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7252,0,50,United-States,>50K
26,Self-emp-not-inc,108461,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,1,1921,25,United-States,<=50K
47,Self-emp-not-inc,77093,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,62,United-States,<=50K
31,Private,130501,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,0,1745,40,United-States,<=50K
24,Local-gov,116269,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,22,1,40,Taiwan,<=50K
33,Private,119883,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,3,0,40,United-States,<=50K
20,Private,60708,10th,5,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,22,United-States,<=50K
27,Private,89602,10th,6,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K
39,Federal-gov,166505,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
60,?,124747,7th-8th,3,Married-civ-spouse,?,Not-in-family,White,Male,2,0,40,United-States,<=50K
23,Private,94657,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,3,0,40,United-States,<=50K
30,Private,93562,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,3702,0,46,United-States,<=50K
26,Private,95160,9th,5,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
25,Private,137168,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
32,Private,181078,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
26,Private,115708,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,>50K
21,?,123043,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,36,United-States,<=50K
42,Self-emp-not-inc,197274,HS-grad,9,Married-civ-spouse,Transport-moving,Own-child,White,Male,15407,0,40,United-States,<=50K
66,?,88573,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,70836,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
64,Private,107326,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,1,0,40,United-States,>50K
42,Private,186079,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,>50K
41,Private,172333,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Male,1,0,40,United-States,<=50K
21,Private,248739,11th,7,Never-married,Other-service,Own-child,White,Male,1,0,14,United-States,<=50K
48,Self-emp-not-inc,120881,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,2,0,50,United-States,<=50K
41,Private,62159,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,2,0,40,United-States,<=50K
29,Private,100898,9th,4,Never-married,Craft-repair,Not-in-family,White,Male,2,0,40,United-States,<=50K
40,Private,167027,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,14915,1800,50,United-States,>50K
31,Private,75995,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,50,United-States,>50K
53,Private,71567,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,181571,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,40,United-States,>50K
26,Local-gov,115271,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,1,0,40,United-States,<=50K
61,?,125955,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,8528,0,50,United-States,>50K
57,?,108086,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,14132,0,9,United-States,<=50K
35,Private,85846,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,3786,0,40,China,<=50K
48,Self-emp-inc,134478,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,14978,0,60,United-States,>50K
37,Federal-gov,118305,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,2,0,45,United-States,<=50K
36,Local-gov,188437,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Private,130555,Masters,14,Separated,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,55,United-States,<=50K
37,Private,183524,9th,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
51,Private,115179,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Private,175237,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
19,?,228484,Some-college,10,Never-married,?,Own-child,White,Female,0,0,9,United-States,<=50K
21,Private,152910,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,1,0,50,United-States,<=50K
56,Self-emp-not-inc,98653,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,59,United-States,>50K
26,Self-emp-not-inc,132983,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,115450,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2949,0,40,United-States,<=50K
30,?,25397,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,10,United-States,<=50K
32,Private,178535,HS-grad,9,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,1,0,40,Trinadad&Tobago,<=50K
32,Private,91579,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,63,United-States,<=50K
56,Self-emp-not-inc,95753,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,5095,0,40,United-States,>50K
26,Private,161641,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
33,Private,241189,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Private,98410,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,45,United-States,<=50K
22,Private,131007,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
31,Private,155726,Assoc-voc,11,Never-married,Sales,Unmarried,White,Female,0,0,38,United-States,<=50K
20,?,149812,Some-college,10,Never-married,?,Own-child,White,Male,0,0,21,United-States,<=50K
17,Private,68316,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,4,United-States,<=50K
34,Federal-gov,135373,Bachelors,10,Never-married,Exec-managerial,Not-in-family,White,Female,1,1794,40,United-States,<=50K
53,Self-emp-not-inc,98998,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Private,162394,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,2,0,40,United-States,<=50K
64,Self-emp-not-inc,147718,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,United-States,<=50K
43,Private,94579,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,49,United-States,>50K
47,Self-emp-not-inc,84851,11th,7,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Local-gov,256207,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,153644,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,5,0,40,United-States,<=50K
27,Local-gov,128116,Masters,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,142131,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7467,0,40,United-States,>50K
38,Federal-gov,96764,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,47,United-States,>50K
49,Federal-gov,122862,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
23,Private,242621,Some-college,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
42,Private,100050,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
29,Private,177348,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,59,United-States,<=50K
33,Self-emp-not-inc,88677,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,40,United-States,<=50K
53,?,100035,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,2,1844,21,United-States,>50K
24,Private,199864,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,1,1607,40,United-States,<=50K
34,Private,104822,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,2449,0,50,United-States,<=50K
32,Self-emp-not-inc,239654,Some-college,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,143923,9th,6,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,1,0,56,Mexico,<=50K
37,Self-emp-not-inc,121124,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,60,United-States,<=50K
22,Private,278351,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,Black,Male,0,0,30,United-States,<=50K
54,Private,105994,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,Private,111887,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
41,Federal-gov,80116,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,2,0,40,United-States,<=50K
32,Private,133972,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,47,United-States,<=50K
35,Private,226836,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
47,Self-emp-not-inc,83715,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
52,Private,122155,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
35,Private,103289,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K
32,Private,192077,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
44,Private,109260,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,186737,11th,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
39,Private,94229,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
67,Self-emp-not-inc,120141,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,1,0,40,United-States,>50K
28,Private,115229,12th,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,<=50K
65,?,90564,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,4,1866,62,United-States,<=50K
39,Private,94719,HS-grad,9,Never-married,Transport-moving,Unmarried,White,Male,0,0,40,United-States,<=50K
29,Private,96466,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,40,United-States,>50K
32,Private,119243,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,40,United-States,<=50K
40,Federal-gov,86247,Bachelors,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,42,United-States,<=50K
44,Private,99772,Assoc-voc,11,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,1,0,61,Philippines,<=50K
44,Local-gov,82352,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
43,Private,84304,7th-8th,4,Divorced,Craft-repair,Not-in-family,White,Male,0,0,51,United-States,<=50K
32,Private,186346,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,1,0,40,United-States,<=50K
63,Local-gov,114437,9th,5,Married-civ-spouse,Exec-managerial,Husband,White,Female,2,0,40,United-States,>50K
40,Private,80179,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,?,>50K
51,Private,71390,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
24,Private,155197,11th,7,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Private,103422,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Self-emp-not-inc,255715,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,2,0,40,United-States,<=50K
32,Private,108311,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,92214,12th,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,40,United-States,<=50K
32,Private,67198,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,44,United-States,<=50K
28,Private,74785,10th,6,Never-married,Sales,Not-in-family,White,Male,1,0,39,United-States,<=50K
28,Private,130630,Bachelors,13,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,40,?,<=50K
31,Private,187775,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,104292,HS-grad,9,Divorced,Exec-managerial,Own-child,White,Male,0,0,45,United-States,<=50K
27,Federal-gov,198151,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
47,Private,177508,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,171992,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,40,United-States,<=50K
37,Private,195978,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
55,Local-gov,176646,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,158337,Assoc-voc,11,Never-married,Sales,Own-child,White,Female,2,0,48,United-States,<=50K
44,Private,124401,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
39,Private,185463,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,?,<=50K
36,Private,153951,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
63,?,91980,HS-grad,9,Divorced,?,Not-in-family,White,Female,1,0,12,United-States,<=50K
18,Private,221034,9th,5,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
28,Private,124956,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
43,Private,125710,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,2,0,40,United-States,<=50K
53,Private,96957,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
42,Private,113501,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,40,United-States,<=50K
40,Private,68123,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
53,?,71671,Assoc-voc,11,Married-civ-spouse,?,Husband,White,Male,3536,0,14,United-States,<=50K
51,Private,109577,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,1,0,24,United-States,<=50K
26,Private,106660,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,44,United-States,<=50K
63,Private,95004,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,50,United-States,<=50K
53,Private,107633,Bachelors,13,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
52,Self-emp-inc,139322,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,40,United-States,>50K
28,Private,199466,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,1,0,44,United-States,<=50K
24,?,78654,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
63,Self-emp-inc,164481,7th-8th,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1824,40,Italy,>50K
25,Private,188004,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,3,0,21,United-States,<=50K
28,Private,68617,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,1,0,40,United-States,<=50K
22,Private,112068,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,4,0,40,United-States,<=50K
32,Private,127070,HS-grad,9,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Female,18,0,40,United-States,<=50K
30,Private,122483,9th,4,Divorced,Machine-op-inspct,Other-relative,White,Male,0,0,40,Mexico,<=50K
43,Private,112843,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,3,0,57,United-States,<=50K
38,Private,53379,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,7373,0,50,United-States,>50K
53,Private,124185,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
42,Private,146981,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
34,Local-gov,144017,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,199840,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
39,Private,209966,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,2,0,34,United-States,<=50K
42,Federal-gov,75847,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,46,United-States,>50K
24,Private,84879,Masters,12,Never-married,Prof-specialty,Unmarried,White,Female,1,0,36,United-States,<=50K
34,Private,259056,Bachelors,13,Divorced,Other-service,Not-in-family,White,Male,1,0,40,United-States,<=50K
35,Private,87566,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
26,Private,202191,Assoc-voc,11,Divorced,Machine-op-inspct,Not-in-family,White,Male,2,0,40,United-States,<=50K
32,Private,75599,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Private,184045,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
52,Private,94128,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,46,United-States,<=50K
26,Private,102721,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,51,United-States,<=50K
30,Private,93319,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
60,Private,290253,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,2,0,19,United-States,<=50K
30,State-gov,86297,Bachelors,10,Never-married,Exec-managerial,Not-in-family,White,Female,4,0,58,United-States,<=50K
57,Private,130558,Assoc-voc,11,Widowed,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,122905,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
38,State-gov,104446,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
32,Private,143544,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,44,United-States,<=50K
57,Self-emp-not-inc,191209,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,1,0,40,United-States,<=50K
35,Private,78299,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
27,Local-gov,107448,Masters,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
27,?,162831,11th,7,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,150230,Some-college,10,Separated,Adm-clerical,Unmarried,Black,Female,3,0,40,United-States,<=50K
29,Private,127809,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,3643,0,40,United-States,<=50K
62,Private,147841,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,49,United-States,<=50K
32,Private,111668,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0,40,United-States,<=50K
67,Self-emp-not-inc,122879,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,15,United-States,<=50K
37,Self-emp-not-inc,49785,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,40,United-States,<=50K
23,Private,117060,Bachelors,10,Never-married,Sales,Not-in-family,White,Male,0,2,10,United-States,<=50K
69,Self-emp-not-inc,137872,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,2,0,59,United-States,<=50K
34,Local-gov,90594,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Male,0,0,49,United-States,<=50K
39,Self-emp-not-inc,99119,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3187,0,49,United-States,<=50K
19,?,159400,HS-grad,9,Never-married,?,Own-child,White,Male,2378,0,40,United-States,<=50K
