age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
49,Private,184911,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,16,0,36,?,<=50K
38,Private,376729,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
29,Private,191154,1st-4th,9,Married-spouse-absent,?,Other-relative,Other,Female,0,0,40,Mexico,<=50K
38,Private,212813,Assoc-voc,4,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,13,0,40,United-States,<=50K
35,Private,375833,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,2,0,40,Philippines,<=50K
57,Private,129773,Masters,15,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,1,0,40,United-States,<=50K
48,Self-emp-not-inc,168566,Bachelors,13,Never-married,Exec-managerial,Other-relative,White,Male,0,0,40,United-States,<=50K
31,?,196360,9th,3,Never-married,?,Own-child,Asian-Pac-Islander,Male,28,0,40,Guatemala,<=50K
61,Private,462300,Bachelors,13,Never-married,Sales,Not-in-family,Other,Female,0,0,46,?,<=50K
28,Private,204075,HS-grad,9,Never-married,Priv-house-serv,Own-child,Black,Female,7,0,36,United-States,<=50K
36,Private,179661,Assoc-voc,10,Never-married,Exec-managerial,Unmarried,White,Male,0,0,50,United-States,<=50K
20,Private,196924,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,22,United-States,<=50K
43,Private,122706,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
32,Private,487059,HS-grad,9,Never-married,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,3,0,40,United-States,<=50K
46,Private,155924,Some-college,10,Married-civ-spouse,Sales,Husband,White,Female,7,0,40,Cambodia,<=50K
50,Private,155366,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,2,0,50,United-States,<=50K
26,Private,229696,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,61,United-States,<=50K
18,Private,178534,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,49,United-States,<=50K
50,Private,350167,9th,4,Married-civ-spouse,Sales,Wife,White,Female,0,0,10,United-States,<=50K
37,State-gov,351759,HS-grad,9,Separated,Handlers-cleaners,Unmarried,Black,Male,0,0,40,United-States,<=50K
50,Private,213326,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,19,0,50,Vietnam,<=50K
55,State-gov,153526,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,30,United-States,<=50K
25,Self-emp-not-inc,202677,Bachelors,13,Never-married,Exec-managerial,Unmarried,White,Female,0,0,37,?,<=50K
44,Private,189622,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,46,United-States,<=50K
28,Private,182384,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
64,Private,159484,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,4,0,46,United-States,<=50K
26,State-gov,204364,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,3001,0,40,United-States,<=50K
70,Private,264204,10th,6,Divorced,Craft-repair,Unmarried,Black,Male,7,0,40,United-States,<=50K
46,Local-gov,208153,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,2,0,50,United-States,<=50K
60,Local-gov,204383,Masters,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,49,United-States,<=50K
39,Self-emp-not-inc,184306,Doctorate,16,Divorced,Exec-managerial,Unmarried,White,Female,0,0,36,United-States,<=50K
33,Self-emp-not-inc,341639,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
28,Private,171736,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
25,Private,176073,HS-grad,9,Never-married,Protective-serv,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
49,Private,289624,11th,7,Divorced,Adm-clerical,Unmarried,White,Female,27,0,40,United-States,<=50K
44,Private,204791,Some-college,10,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
23,Private,184797,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,60,United-States,<=50K
48,Private,190191,Assoc-voc,11,Separated,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
79,?,217953,Assoc-voc,11,Never-married,?,Not-in-family,Asian-Pac-Islander,Female,23,0,36,?,<=50K
61,Private,228653,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3109,0,40,United-States,<=50K
54,Private,385727,5th-6th,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Mexico,<=50K
42,Private,169317,HS-grad,9,Married-spouse-absent,Transport-moving,Unmarried,White,Male,0,0,50,?,<=50K
30,Private,198544,9th,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,21,0,40,Poland,<=50K
67,Private,288578,HS-grad,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,35,United-States,<=50K
53,?,166335,HS-grad,9,Widowed,?,Not-in-family,Asian-Pac-Islander,Female,3061,0,40,United-States,<=50K
26,Private,168585,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,Outlying-US(Guam-USVI-etc),<=50K
57,Private,190187,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,30,United-States,<=50K
18,Private,201412,HS-grad,7,Never-married,Tech-support,Own-child,White,Male,13,0,40,United-States,<=50K
57,?,208283,9th,4,Divorced,?,Other-relative,White,Female,0,0,12,Honduras,<=50K
19,Private,137051,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,13,United-States,<=50K
59,Private,415724,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
66,Private,181860,HS-grad,9,Separated,Other-service,Not-in-family,Other,Female,0,0,40,United-States,<=50K
66,Self-emp-not-inc,369817,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,88,United-States,<=50K
41,Private,212932,Doctorate,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,37,United-States,<=50K
42,Private,109029,HS-grad,9,Married-civ-spouse,Sales,Unmarried,White,Female,9,0,50,Vietnam,<=50K
48,Self-emp-not-inc,155467,Bachelors,13,Never-married,Sales,Husband,Asian-Pac-Islander,Male,6,0,36,Philippines,<=50K
48,?,221021,10th,7,Divorced,?,Unmarried,Black,Female,14,0,40,United-States,<=50K
36,Private,198103,Some-college,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Dominican-Republic,<=50K
27,Private,50035,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K
53,Private,146364,5th-6th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Nicaragua,<=50K
21,Private,172309,Some-college,10,Never-married,Transport-moving,Unmarried,Other,Female,0,0,19,Mexico,<=50K
17,Private,48968,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,8,0,10,United-States,<=50K
60,Private,424751,HS-grad,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,179473,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,1,0,36,United-States,<=50K
62,Private,205404,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,12,United-States,<=50K
62,Private,276404,5th-6th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Mexico,<=50K
18,Private,191686,Some-college,10,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,14,0,40,Philippines,<=50K
34,Private,198959,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,7,United-States,<=50K
48,Private,135344,HS-grad,9,Never-married,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Male,0,0,22,United-States,<=50K
43,Private,265583,5th-6th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Ecuador,<=50K
26,Private,221938,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,8,0,11,England,<=50K
28,Private,176304,Bachelors,5,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
54,?,56881,Some-college,10,Separated,?,Not-in-family,Other,Female,1,0,19,United-States,<=50K
37,Private,146073,Assoc-voc,11,Never-married,Transport-moving,Unmarried,White,Female,0,0,40,United-States,<=50K
25,Private,200615,Bachelors,13,Separated,Sales,Not-in-family,White,Female,22,0,40,United-States,<=50K
32,Private,222511,11th,7,Never-married,Other-service,Other-relative,White,Female,0,0,37,United-States,<=50K
29,Private,197047,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Female,0,0,15,United-States,<=50K
31,Private,89827,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,8,0,47,United-States,<=50K
39,Self-emp-not-inc,203841,HS-grad,9,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,14,0,62,United-States,<=50K
67,Private,165306,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,9,United-States,<=50K
59,Self-emp-not-inc,211397,Some-college,10,Divorced,Exec-managerial,Other-relative,White,Female,3356,0,72,United-States,<=50K
53,?,149044,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,40,?,<=50K
34,Private,214404,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,22,United-States,<=50K
47,Private,124955,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Female,0,0,36,United-States,<=50K
31,Private,132771,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K
32,Private,224156,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,State-gov,223620,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,177452,11th,7,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,0,0,25,United-States,<=50K
25,Private,357823,10th,5,Never-married,Sales,Own-child,White,Male,0,0,44,United-States,<=50K
41,Private,169703,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,219004,HS-grad,9,Married-AF-spouse,Other-service,Wife,White,Female,4,0,30,United-States,<=50K
22,Private,158679,Some-college,10,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,5,0,40,United-States,<=50K
24,Private,27150,Masters,14,Married-spouse-absent,Other-service,Unmarried,Asian-Pac-Islander,Female,1,0,60,Canada,<=50K
60,Self-emp-not-inc,76833,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1,58,United-States,<=50K
29,Federal-gov,39012,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,28,0,40,?,<=50K
32,Private,172051,12th,13,Never-married,Other-service,Not-in-family,White,Female,0,0,46,United-States,<=50K
22,Private,349325,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,13,United-States,<=50K
57,Private,50016,HS-grad,9,Divorced,Craft-repair,Own-child,Amer-Indian-Eskimo,Female,0,0,50,United-States,<=50K
41,Private,332187,HS-grad,9,Divorced,Transport-moving,Not-in-family,Black,Male,9,0,40,United-States,<=50K
24,Private,200198,Some-college,10,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,10,United-States,<=50K
27,Private,184475,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,49,United-States,<=50K
25,Private,187913,11th,5,Never-married,Adm-clerical,Other-relative,Other,Female,0,0,10,Mexico,<=50K
27,Private,273859,Some-college,13,Never-married,Craft-repair,Not-in-family,White,Female,5,0,12,United-States,<=50K
21,Private,348965,10th,3,Never-married,Other-service,Not-in-family,White,Female,0,0,45,Nicaragua,<=50K
21,Private,170191,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,23,China,<=50K
43,Private,97390,Assoc-acdm,13,Never-married,Adm-clerical,Not-in-family,White,Female,17,0,36,United-States,<=50K
31,State-gov,189854,HS-grad,9,Widowed,Other-service,Own-child,White,Female,3016,0,60,United-States,<=50K
39,Private,40274,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Female,20,0,37,United-States,<=50K
33,Private,195425,Assoc-voc,13,Separated,Adm-clerical,Unmarried,White,Female,3847,0,61,United-States,<=50K
34,Private,574597,Some-college,10,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,15,United-States,<=50K
38,Private,204388,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,7405,0,40,United-States,<=50K
24,Private,168775,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K
50,Private,505714,HS-grad,9,Married-civ-spouse,Priv-house-serv,Husband,White,Female,7,0,40,Cuba,<=50K
53,Self-emp-not-inc,116461,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,3398,0,13,?,<=50K
42,Private,222398,HS-grad,13,Married-civ-spouse,Adm-clerical,Own-child,White,Male,1,0,40,United-States,<=50K
44,Self-emp-inc,214122,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,<=50K
61,?,75105,10th,5,Never-married,?,Not-in-family,White,Male,0,0,36,?,<=50K
31,?,208914,Some-college,11,Never-married,?,Not-in-family,Asian-Pac-Islander,Male,36,0,40,Columbia,<=50K
56,Private,178000,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,45,United-States,<=50K
51,Private,184927,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,6,0,37,United-States,<=50K
45,Private,207890,12th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,?,<=50K
32,Private,200516,Assoc-acdm,13,Never-married,Craft-repair,Not-in-family,White,Male,3863,0,40,United-States,<=50K
42,Federal-gov,179105,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
51,Private,364512,9th,4,Married-spouse-absent,Machine-op-inspct,Other-relative,Other,Female,1,0,40,Mexico,<=50K
20,Private,192151,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,49,United-States,<=50K
18,Private,205903,5th-6th,3,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,Laos,<=50K
28,Private,179894,HS-grad,9,Never-married,Tech-support,Own-child,White,Female,0,0,22,United-States,<=50K
27,Private,193757,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
17,Private,208791,Some-college,10,Never-married,Other-service,Own-child,White,Female,18,0,10,United-States,<=50K
36,Private,138386,Assoc-acdm,13,Married-civ-spouse,Sales,Husband,White,Male,15,0,30,United-States,<=50K
57,Private,218905,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,107233,HS-grad,9,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,24,South,<=50K
17,Private,186227,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,31,United-States,<=50K
60,?,105238,HS-grad,9,Widowed,?,Unmarried,Amer-Indian-Eskimo,Female,3457,0,25,United-States,<=50K
55,?,172864,7th-8th,6,Married-civ-spouse,?,Unmarried,White,Male,1,0,40,United-States,<=50K
63,Self-emp-not-inc,41956,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,9,0,45,United-States,<=50K
45,Private,214964,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,446418,12th,8,Never-married,Machine-op-inspct,Not-in-family,Black,Male,8,0,40,United-States,<=50K
59,Private,196053,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,Mexico,<=50K
28,Private,181747,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
27,Private,158150,HS-grad,9,Married-civ-spouse,Sales,Own-child,White,Female,0,0,14,Haiti,<=50K
63,Private,226429,Doctorate,6,Divorced,Other-service,Unmarried,White,Female,0,0,45,United-States,<=50K
48,Private,149377,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,6,0,31,Mexico,<=50K
28,Private,256110,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
49,Private,210446,HS-grad,9,Separated,Exec-managerial,Unmarried,Black,Female,0,0,30,United-States,<=50K
26,?,249409,9th,7,Never-married,?,Unmarried,White,Female,25,0,36,United-States,<=50K
21,Private,200731,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,35,Peru,<=50K
18,Private,260124,10th,6,Separated,Machine-op-inspct,Own-child,White,Male,0,0,12,United-States,<=50K
60,Private,192784,Some-college,10,Divorced,Protective-serv,Not-in-family,White,Male,0,0,56,United-States,<=50K
47,Private,146273,10th,6,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,37,United-States,<=50K
68,Private,190135,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,24,United-States,<=50K
48,Private,48546,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
48,Private,162833,Bachelors,13,Never-married,Adm-clerical,Other-relative,Other,Female,0,0,40,Mexico,<=50K
55,State-gov,109254,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,34,0,40,?,<=50K
30,Private,279940,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,31,United-States,<=50K
36,Private,196695,HS-grad,9,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,20,0,40,Hungary,<=50K
18,Private,183232,11th,7,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,<=50K
62,Private,110923,HS-grad,9,Separated,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0,1,31,United-States,<=50K
23,Private,253677,11th,7,Never-married,Sales,Own-child,Black,Female,0,0,12,United-States,<=50K
20,Private,316488,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
35,Private,150749,Some-college,10,Widowed,Other-service,Unmarried,White,Female,17,0,19,United-States,<=50K
63,Private,88771,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,9,0,40,United-States,<=50K
29,Private,300098,9th,5,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Female,3275,0,31,Thailand,<=50K
53,State-gov,397481,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,1959,37,United-States,<=50K
26,Private,256404,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,Mexico,<=50K
51,Private,154161,Preschool,2,Married-civ-spouse,Transport-moving,Husband,White,Male,4279,0,51,Mexico,<=50K
39,Private,230137,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
36,Self-emp-not-inc,177654,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,63,United-States,<=50K
67,Private,182514,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Female,0,0,30,Puerto-Rico,<=50K
35,Private,159843,Some-college,10,Divorced,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
52,Private,240070,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,45,Jamaica,<=50K
57,Private,200397,Masters,14,Married-spouse-absent,Tech-support,Unmarried,White,Male,0,0,62,United-States,<=50K
48,Private,279408,10th,6,Married-spouse-absent,Other-service,Unmarried,Asian-Pac-Islander,Female,4,0,40,United-States,<=50K
49,Private,191641,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,United-States,<=50K
49,Private,128027,9th,3,Married-spouse-absent,Craft-repair,Unmarried,Black,Male,26,0,40,Poland,<=50K
51,Private,174747,HS-grad,9,Married-civ-spouse,Other-service,Unmarried,White,Female,3507,0,40,United-States,<=50K
31,Private,279067,Masters,14,Never-married,Prof-specialty,Unmarried,White,Female,0,0,45,United-States,<=50K
34,Private,159752,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Female,0,2106,51,United-States,<=50K
68,Self-emp-not-inc,47076,HS-grad,9,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,0,0,51,United-States,<=50K
58,Private,127570,Prof-school,7,Married-spouse-absent,Sales,Unmarried,White,Female,0,0,40,Philippines,<=50K
27,Private,429150,Some-college,10,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Male,7,0,50,United-States,<=50K
51,Private,238443,7th-8th,3,Married-civ-spouse,Priv-house-serv,Unmarried,White,Female,0,0,38,United-States,<=50K
17,Private,185056,11th,15,Never-married,Craft-repair,Own-child,White,Male,4,0,50,United-States,<=50K
28,Federal-gov,29770,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Female,3737,0,40,United-States,<=50K
37,Private,182161,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1815,40,Japan,<=50K
22,Private,168937,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
39,Private,276983,1st-4th,4,Married-spouse-absent,Farming-fishing,Unmarried,White,Male,0,0,40,Poland,<=50K
31,Private,204102,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,3,0,40,England,<=50K
26,Private,217222,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,7,0,40,United-States,<=50K
32,Private,119249,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
18,State-gov,370893,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
17,Private,171916,Some-college,10,Divorced,Craft-repair,Own-child,Amer-Indian-Eskimo,Female,0,0,8,Iran,<=50K
20,Private,182445,Some-college,10,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,16,South,<=50K
37,Local-gov,218380,Masters,14,Never-married,Protective-serv,Not-in-family,White,Female,0,0,45,United-States,<=50K
31,Private,327071,Some-college,10,Never-married,Prof-specialty,Unmarried,White,Male,0,0,40,Japan,<=50K
21,Self-emp-not-inc,169271,HS-grad,9,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,0,0,31,United-States,<=50K
47,Private,205094,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
44,Private,182523,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,0,40,?,<=50K
24,Local-gov,200293,Masters,14,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
49,Private,110204,12th,8,Never-married,Craft-repair,Unmarried,White,Female,9,0,40,United-States,<=50K
44,Federal-gov,42143,Assoc-voc,11,Married-civ-spouse,Other-service,Wife,White,Female,0,0,36,United-States,<=50K
44,Private,200615,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,10,0,40,United-States,<=50K
23,Private,103900,Assoc-acdm,12,Never-married,Adm-clerical,Unmarried,White,Female,0,0,62,United-States,<=50K
24,Private,196858,Some-college,10,Never-married,Craft-repair,Husband,Asian-Pac-Islander,Male,5,0,40,Dominican-Republic,<=50K
48,Private,287059,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,State-gov,281417,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Private,392665,12th,3,Married-civ-spouse,Other-service,Unmarried,Asian-Pac-Islander,Male,3,0,62,Vietnam,<=50K
23,Private,206212,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,19,Ireland,<=50K
19,Private,39339,HS-grad,9,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0,0,12,United-States,<=50K
37,Private,371346,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
50,Private,214184,10th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,59,United-States,<=50K
45,Private,189038,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
31,Private,228398,11th,7,Divorced,Adm-clerical,Unmarried,White,Female,0,0,30,United-States,<=50K
41,Private,188173,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,59,United-States,<=50K
64,?,166391,HS-grad,9,Widowed,?,Unmarried,Black,Female,0,0,8,Mexico,<=50K
64,Private,403091,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,40,United-States,<=50K
45,Self-emp-inc,204906,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,46,United-States,<=50K
31,State-gov,241461,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Female,0,0,36,United-States,<=50K
58,Private,205101,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,40,United-States,<=50K
31,Private,207445,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,51,United-States,<=50K
38,Self-emp-not-inc,389088,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,9,0,45,United-States,<=50K
31,Private,192430,9th,4,Widowed,Sales,Unmarried,White,Female,3,0,31,Nicaragua,<=50K
45,Private,294659,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,9,0,12,United-States,<=50K
31,Private,325178,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,Private,198512,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
49,Private,227337,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,0,0,40,Cuba,<=50K
32,Private,134431,HS-grad,9,Separated,Other-service,Own-child,Black,Female,0,0,30,United-States,<=50K
22,Private,44638,7th-8th,3,Never-married,Other-service,Other-relative,White,Male,9,0,30,Ecuador,<=50K
20,Private,195186,HS-grad,7,Never-married,Adm-clerical,Not-in-family,White,Female,21,0,40,United-States,<=50K
23,Private,230304,Assoc-acdm,12,Never-married,Other-service,Unmarried,White,Female,5,0,40,?,<=50K
47,Private,196380,10th,5,Divorced,Other-service,Unmarried,White,Female,0,0,45,United-States,<=50K
61,State-gov,160023,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,3,0,36,United-States,<=50K
25,Private,176289,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
58,Private,363102,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,17,0,64,United-States,<=50K
39,Private,152326,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,<=50K
54,Local-gov,197163,Doctorate,15,Separated,Protective-serv,Not-in-family,Black,Male,12,0,40,?,<=50K
19,?,143494,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,0,20,Nicaragua,<=50K
34,Private,296246,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,9,United-States,<=50K
42,Private,210672,5th-6th,3,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Male,0,0,40,Mexico,<=50K
59,Private,49389,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,5,0,37,United-States,<=50K
45,Private,268657,Assoc-voc,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Female,0,0,35,United-States,<=50K
17,Private,132720,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,9,0,24,United-States,<=50K
40,?,310672,Some-college,10,Married-civ-spouse,?,Other-relative,Other,Male,0,0,40,Philippines,<=50K
28,Private,214751,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37,?,<=50K
19,Private,114726,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
58,?,196914,HS-grad,9,Divorced,?,Other-relative,White,Female,0,1,22,United-States,<=50K
