age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
17,Private,181735,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,1,0,32,United-States,<=50K
41,Private,154770,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,5,2051,40,Philippines,>50K
20,Private,205131,12th,5,Never-married,Adm-clerical,Unmarried,White,Female,6,0,15,United-States,<=50K
32,Private,180940,Masters,6,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,15,0,40,China,<=50K
61,Private,76751,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,11,0,72,United-States,>50K
25,Private,51372,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
55,Private,309618,Bachelors,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7294,0,50,United-States,>50K
56,?,130932,Bachelors,13,Divorced,?,Not-in-family,White,Female,0,0,37,United-States,<=50K
23,Private,146239,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,?,<=50K
59,State-gov,30666,Some-college,10,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,0,0,36,United-States,<=50K
55,Private,329372,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,7677,0,69,United-States,>50K
17,Private,217693,HS-grad,9,Never-married,Farming-fishing,Own-child,Black,Male,0,0,21,United-States,<=50K
53,Private,151102,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,15,0,86,United-States,>50K
34,Federal-gov,184734,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Female,14415,0,40,United-States,>50K
35,Self-emp-inc,186772,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,0,0,62,Guatemala,<=50K
54,Private,190955,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36,United-States,>50K
32,?,195637,Some-college,10,Widowed,?,Not-in-family,Black,Female,3,0,35,United-States,<=50K
52,Private,162784,Bachelors,13,Married-AF-spouse,Exec-managerial,Wife,White,Female,0,0,31,United-States,<=50K
50,Self-emp-inc,332682,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,28,0,40,United-States,>50K
50,Private,157040,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,46,United-States,>50K
54,Private,193897,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,174612,12th,8,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,11,United-States,<=50K
68,Private,183964,Masters,14,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,14502,0,59,?,>50K
47,State-gov,148778,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,9,0,61,United-States,>50K
51,Private,172085,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Trinadad&Tobago,<=50K
49,Private,216289,10th,6,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
38,Private,473200,Masters,11,Married-civ-spouse,Sales,Husband,White,Male,18,0,45,United-States,>50K
50,Private,177819,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,4080,0,40,United-States,>50K
49,Private,154408,Assoc-voc,11,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,2,0,40,Laos,<=50K
64,Private,77292,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,50,Philippines,>50K
30,Private,227324,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,37,United-States,<=50K
50,Private,204470,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,4377,0,60,United-States,>50K
28,Self-emp-not-inc,183277,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,11,0,71,United-States,<=50K
85,?,177415,HS-grad,9,Widowed,?,Own-child,White,Female,2551,0,36,United-States,<=50K
26,State-gov,179914,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,10,United-States,<=50K
45,Private,161022,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,Black,Female,0,0,40,United-States,<=50K
31,Private,126748,Bachelors,14,Married-civ-spouse,Adm-clerical,Husband,White,Female,3,0,50,United-States,<=50K
45,Private,163462,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,16,0,50,United-States,>50K
46,Private,275482,7th-8th,6,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,40,Guatemala,<=50K
33,Private,187481,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,3526,0,31,Cuba,<=50K
42,Private,149248,10th,4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,>50K
67,Private,485788,Some-college,10,Separated,Priv-house-serv,Unmarried,Black,Female,0,0,40,United-States,<=50K
47,Private,153004,Assoc-voc,11,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
37,Federal-gov,212526,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1984,45,United-States,>50K
48,Private,109010,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,36,United-States,<=50K
53,Private,147001,7th-8th,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,10,0,40,United-States,<=50K
49,Private,203054,9th,3,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,40,Mexico,<=50K
38,Private,194855,Assoc-acdm,13,Married-civ-spouse,Craft-repair,Wife,White,Female,4,0,40,United-States,<=50K
38,Private,100929,Bachelors,13,Never-married,Sales,Other-relative,Asian-Pac-Islander,Female,0,0,14,India,<=50K
29,Private,190564,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,3,0,70,United-States,>50K
53,Private,175008,9th,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
34,Self-emp-inc,178062,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5,0,80,United-States,>50K
33,Private,175014,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,1,0,40,United-States,<=50K
40,Self-emp-not-inc,345220,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,26,0,45,United-States,<=50K
20,Private,391590,9th,6,Divorced,Sales,Own-child,White,Female,3413,1,24,United-States,<=50K
46,Private,191578,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
47,Private,236703,12th,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7,0,40,Poland,>50K
25,?,44123,Some-college,10,Never-married,?,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
32,Private,116921,11th,4,Divorced,Sales,Unmarried,Amer-Indian-Eskimo,Male,13,0,59,United-States,<=50K
21,Private,122874,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,6,0,9,United-States,<=50K
40,Private,189354,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Female,3269,0,40,England,<=50K
60,Private,198169,Some-college,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,57,United-States,<=50K
33,Private,222130,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
19,Private,313507,HS-grad,9,Never-married,Sales,Own-child,White,Male,12,0,61,United-States,<=50K
49,Private,229736,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
49,Private,177353,11th,7,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,44,United-States,<=50K
18,Private,183412,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,23,United-States,<=50K
48,State-gov,327070,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,174541,Masters,16,Married-civ-spouse,Craft-repair,Husband,Other,Male,3358,0,50,Taiwan,>50K
28,Self-emp-not-inc,154726,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Japan,<=50K
53,Private,218762,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7548,0,47,?,>50K
30,Private,239115,HS-grad,9,Divorced,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,0,0,50,South,<=50K
22,?,286089,9th,5,Never-married,?,Own-child,White,Male,12,0,40,Dominican-Republic,<=50K
26,Private,145883,Assoc-acdm,13,Divorced,Other-service,Not-in-family,White,Female,0,0,13,United-States,<=50K
17,Private,139454,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,31,United-States,<=50K
60,?,161677,1st-4th,4,Widowed,?,Unmarried,White,Female,10,1,40,Mexico,>50K
30,Private,300053,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,0,0,91,United-States,<=50K
63,Local-gov,167992,Bachelors,13,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
21,?,266136,HS-grad,9,Divorced,?,Own-child,Black,Female,0,0,37,United-States,<=50K
30,Private,303539,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,23,United-States,<=50K
33,Private,137072,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,4,0,37,Vietnam,<=50K
38,Federal-gov,99899,Assoc-acdm,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,2,1,40,United-States,>50K
51,Self-emp-inc,330776,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,7,0,40,United-States,>50K
53,Private,150967,Assoc-acdm,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
19,Private,615593,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
26,Private,54211,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,2,0,40,United-States,<=50K
56,Private,270320,9th,3,Divorced,Craft-repair,Husband,White,Male,2882,1,44,United-States,<=50K
31,Private,308048,Assoc-voc,7,Never-married,Tech-support,Own-child,White,Female,5,1,45,United-States,<=50K
56,Private,196764,7th-8th,13,Married-civ-spouse,Sales,Unmarried,White,Female,7,0,40,United-States,<=50K
34,Private,36063,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,19,0,40,United-States,>50K
56,Local-gov,192914,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,10,0,40,United-States,>50K
19,?,184428,Some-college,10,Never-married,?,Own-child,White,Male,0,0,35,United-States,<=50K
22,Private,149559,11th,7,Never-married,Adm-clerical,Other-relative,White,Female,0,0,11,United-States,<=50K
21,Private,195867,11th,3,Separated,Sales,Own-child,Amer-Indian-Eskimo,Female,16,0,15,United-States,<=50K
49,Private,39102,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,26,0,60,United-States,<=50K
34,Local-gov,162217,Assoc-voc,11,Never-married,Sales,Unmarried,Black,Female,14819,0,40,United-States,<=50K
62,Self-emp-not-inc,171457,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,12,United-States,<=50K
43,Private,160836,10th,6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
39,Local-gov,191876,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,21,0,40,United-States,<=50K
28,Private,222331,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,1,0,31,United-States,<=50K
59,?,373649,Preschool,4,Never-married,?,Own-child,Other,Female,6,0,37,United-States,<=50K
43,Private,242422,Bachelors,13,Never-married,Other-service,Not-in-family,Black,Female,0,0,7,United-States,<=50K
46,Private,198509,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,74,United-States,>50K
44,Private,46539,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
45,Private,155800,HS-grad,9,Separated,Exec-managerial,Other-relative,White,Female,0,0,60,South,>50K
32,Private,210362,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,11,0,40,United-States,>50K
29,Private,509997,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,5,0,40,United-States,<=50K
44,Local-gov,204736,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
52,Self-emp-not-inc,193207,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,6,0,40,United-States,<=50K
33,Without-pay,39815,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,59,United-States,<=50K
38,Self-emp-not-inc,141116,Bachelors,13,Married-civ-spouse,Other-service,Unmarried,Asian-Pac-Islander,Male,13,0,45,Vietnam,<=50K
31,Private,169095,Some-college,10,Never-married,Sales,Other-relative,Asian-Pac-Islander,Female,6,0,15,?,<=50K
25,Private,178101,7th-8th,5,Never-married,Handlers-cleaners,Other-relative,White,Male,24,0,40,United-States,<=50K
37,Private,106852,HS-grad,9,Divorced,Transport-moving,Unmarried,Black,Male,0,0,45,United-States,<=50K
54,Private,201999,Assoc-voc,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,109939,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,46,United-States,<=50K
61,Self-emp-not-inc,433598,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,14802,0,40,Thailand,<=50K
43,Private,365737,HS-grad,9,Widowed,Transport-moving,Unmarried,White,Female,13,0,40,United-States,<=50K
44,Private,357847,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,10,0,40,Thailand,>50K
66,Self-emp-not-inc,221162,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3125,0,67,United-States,<=50K
47,Private,210682,Bachelors,13,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,11,0,40,?,<=50K
34,Local-gov,166631,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
45,Self-emp-not-inc,174742,Masters,14,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0,0,36,Germany,>50K
35,Private,203803,Some-college,10,Married-spouse-absent,Sales,Unmarried,White,Female,0,0,35,United-States,<=50K
60,Private,167315,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,217488,Prof-school,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,20,0,31,Yugoslavia,<=50K
45,Private,176070,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,10,0,50,United-States,>50K
50,Private,163573,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,71,United-States,>50K
46,Private,145908,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
23,Private,124891,Bachelors,13,Never-married,Other-service,Own-child,White,Female,4,0,16,United-States,<=50K
20,Private,235853,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,10,0,40,United-States,<=50K
18,Private,333252,10th,6,Never-married,Handlers-cleaners,Own-child,White,Male,15,0,40,United-States,<=50K
19,Private,685137,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,35,United-States,<=50K
40,Private,294897,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,44,United-States,>50K
29,Local-gov,220932,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,36,United-States,>50K
20,?,380239,Some-college,10,Never-married,?,Other-relative,White,Male,4,0,9,United-States,<=50K
25,Private,181756,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,49,United-States,<=50K
20,Private,238603,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
56,?,170400,10th,4,Divorced,?,Unmarried,White,Female,3249,0,37,United-States,<=50K
35,Private,173215,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
80,?,220438,1st-4th,3,Widowed,?,Unmarried,White,Female,0,0,38,United-States,<=50K
66,Private,485779,7th-8th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7,0,40,United-States,<=50K
37,State-gov,382024,Masters,16,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,40,?,<=50K
39,State-gov,93867,Doctorate,16,Never-married,Prof-specialty,Unmarried,White,Male,5,0,37,United-States,<=50K
32,Private,284679,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,?,174720,HS-grad,9,Never-married,?,Unmarried,Asian-Pac-Islander,Female,4086,0,11,United-States,<=50K
57,Private,164420,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7335,0,51,United-States,>50K
59,Private,406656,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
51,Private,27651,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Female,3228,0,59,United-States,<=50K
38,Private,104070,9th,5,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K
32,Private,201982,9th,4,Never-married,Priv-house-serv,Unmarried,White,Female,0,0,31,United-States,<=50K
33,Federal-gov,202625,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,28,0,40,Canada,>50K
31,Local-gov,105563,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Private,422293,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Male,5,0,40,Philippines,<=50K
20,Private,99779,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,Cambodia,<=50K
17,Private,114071,HS-grad,9,Never-married,Armed-Forces,Own-child,White,Female,14,0,30,United-States,<=50K
47,Federal-gov,250992,Assoc-voc,11,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,Female,3389,0,40,United-States,<=50K
41,Local-gov,378264,Masters,14,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,40,United-States,<=50K
33,Private,231913,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,3,0,40,Columbia,<=50K
34,Private,48350,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,128204,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,36,Guatemala,<=50K
34,Private,250694,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,12,0,40,United-States,<=50K
49,Private,198844,11th,3,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,11,United-States,<=50K
36,Private,172451,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
50,Self-emp-not-inc,333906,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15779,0,51,United-States,>50K
22,Private,172607,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,0,0,44,United-States,<=50K
41,Private,166171,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,68,United-States,>50K
46,Private,215833,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,England,<=50K
70,Self-emp-inc,383277,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,12,0,50,United-States,>50K
32,Private,196337,5th-6th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,49,United-States,<=50K
43,Private,300010,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,15144,0,40,United-States,>50K
69,?,254439,11th,3,Divorced,?,Not-in-family,White,Female,3,0,14,United-States,<=50K
68,?,47743,HS-grad,9,Widowed,?,Unmarried,Asian-Pac-Islander,Female,3366,0,17,United-States,<=50K
62,Private,454083,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,3452,0,40,United-States,>50K
31,Private,171540,Bachelors,13,Never-married,Tech-support,Own-child,White,Female,0,0,46,United-States,<=50K
29,Self-emp-not-inc,313105,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,1,0,46,United-States,<=50K
18,?,92329,Assoc-acdm,13,Never-married,?,Own-child,White,Female,5,0,40,United-States,<=50K
58,Private,131068,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
59,Private,323080,Some-college,10,Never-married,Tech-support,Own-child,Amer-Indian-Eskimo,Male,3677,0,40,United-States,<=50K
35,Private,39187,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,14,United-States,<=50K
20,Private,112957,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Private,101376,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,17,0,40,Germany,<=50K
44,State-gov,217946,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
42,Private,55191,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,3951,1,71,United-States,>50K
28,Private,51001,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,12,United-States,<=50K
45,Self-emp-inc,168376,Assoc-acdm,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,75,United-States,>50K
49,?,129037,Bachelors,13,Never-married,?,Own-child,Amer-Indian-Eskimo,Female,9,0,11,United-States,<=50K
45,Private,54803,Prof-school,15,Divorced,Adm-clerical,Unmarried,White,Female,7,0,40,United-States,<=50K
62,?,285438,Assoc-voc,11,Divorced,?,Unmarried,Asian-Pac-Islander,Female,0,0,40,Hungary,<=50K
21,Never-worked,224046,10th,6,Married-civ-spouse,?,Husband,White,Male,0,0,40,Peru,<=50K
90,Private,155697,Preschool,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,5,0,40,United-States,>50K
59,Private,205170,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,3350,0,10,United-States,<=50K
40,Self-emp-inc,212667,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Male,23,0,40,United-States,>50K
40,Private,107464,HS-grad,9,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Female,0,0,40,Ireland,<=50K
45,Private,202094,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,10,0,50,United-States,>50K
25,Private,188822,Assoc-acdm,11,Never-married,Tech-support,Own-child,White,Female,3662,0,40,United-States,<=50K
50,State-gov,181192,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
49,Private,168546,11th,7,Never-married,Other-service,Unmarried,White,Female,16,0,40,United-States,<=50K
47,Federal-gov,183471,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7885,0,72,United-States,>50K
22,Private,150514,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,36,United-States,<=50K
24,Private,208208,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
50,Private,196168,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,18,0,50,United-States,>50K
35,Private,42604,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,59,United-States,<=50K
49,?,221609,9th,4,Divorced,?,Unmarried,White,Male,23,0,30,Nicaragua,<=50K
34,Private,214152,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
45,Private,210823,11th,6,Never-married,Craft-repair,Not-in-family,White,Male,17,0,40,United-States,<=50K
46,Private,174053,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,16,0,40,United-States,<=50K
57,Federal-gov,211514,Some-college,10,Married-civ-spouse,?,Husband,Black,Male,0,0,31,United-States,>50K
40,Private,242223,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,2,0,30,United-States,>50K
63,?,193718,HS-grad,9,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Male,15,0,40,Mexico,<=50K
31,Private,196187,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
39,Private,118513,Assoc-acdm,13,Married-civ-spouse,Other-service,Husband,White,Male,18,0,40,United-States,<=50K
52,Private,256298,HS-grad,9,Divorced,Transport-moving,Own-child,White,Male,0,0,45,United-States,<=50K
40,Private,166243,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,221949,10th,5,Married-civ-spouse,Machine-op-inspct,Wife,Other,Male,11,0,36,Taiwan,<=50K
42,Local-gov,125615,Masters,14,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,46,United-States,>50K
49,Private,181777,10th,6,Married-civ-spouse,Sales,Husband,White,Male,2753,0,40,United-States,<=50K
36,Private,222548,Some-college,10,Married-spouse-absent,Craft-repair,Unmarried,White,Male,2,0,40,Dominican-Republic,<=50K
47,Private,115749,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,United-States,<=50K
63,State-gov,103357,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,2901,0,40,Cambodia,<=50K
35,Private,39380,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,30,Dominican-Republic,<=50K
54,Private,180097,12th,6,Married-spouse-absent,Craft-repair,Unmarried,Black,Female,9,0,40,United-States,<=50K
58,Private,204494,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
65,Local-gov,267179,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,2733,0,93,Germany,<=50K
29,?,52580,HS-grad,9,Never-married,?,Not-in-family,White,Female,10,0,36,Mexico,<=50K
19,Private,46041,HS-grad,10,Never-married,Handlers-cleaners,Own-child,White,Female,6,0,40,United-States,<=50K
42,Private,163888,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
29,Private,183919,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3295,0,40,United-States,<=50K
39,Private,50568,HS-grad,9,Widowed,Tech-support,Own-child,Asian-Pac-Islander,Male,0,0,30,United-States,<=50K
37,Private,270240,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,11,United-States,<=50K
33,Private,173950,HS-grad,9,Divorced,Other-service,Own-child,White,Female,0,0,11,United-States,<=50K
52,Private,363175,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7605,0,40,United-States,>50K
46,Private,51797,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,14281,0,9,United-States,<=50K
51,Private,218957,Preschool,1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,15,0,40,Mexico,<=50K
25,Private,172055,9th,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,46,Greece,<=50K
41,Private,174053,HS-grad,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,7,United-States,<=50K
29,Private,222887,Bachelors,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0,0,10,Philippines,<=50K
23,Private,164090,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
17,Private,197989,9th,7,Never-married,?,Own-child,Other,Female,0,0,11,United-States,<=50K
20,Private,232966,HS-grad,9,Married-spouse-absent,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,40,South,<=50K
35,Private,324525,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,7608,0,40,Dominican-Republic,<=50K
38,Private,487168,Bachelors,13,Never-married,Other-service,Wife,White,Female,0,0,11,?,<=50K
41,Local-gov,205783,Assoc-acdm,12,Divorced,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
34,Self-emp-not-inc,126944,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,96,United-States,<=50K
